"Sample","Family","Genus","Species","Count","Length","PRECISIONS","RMS_PT1","RANGE","OpcodeCam","Observer","CampaignID"
11070,"Lutjanidae","Lutjanus","sebae",1,465.622,1.198,5.851,1117.791,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,465.906,1.275,10.379,1178.282,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,475.718,1.048,11.062,1230.83,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,486.473,1.58,8.314,1331.128,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,544.305,1.241,5.563,1189.388,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,545.114,2.742,7.555,1368.188,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Lutjanidae","Lutjanus","sebae",1,562.676,1.389,9.467,1341.409,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11070,"Serranidae","Epinephelus","rankini",1,669.261,1.42,6.358,1266.755,"A3CONTVESB 17","Brigit Vaughan","NWSS Seismic3"
11071,"Lethrinidae","Lethrinus","punctulatus",1,284.578,1.442,8.542,1417.044,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lethrinidae","Lethrinus","punctulatus",1,285.001,1.801,7.248,1378.069,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lethrinidae","Lethrinus","punctulatus",1,289.448,6.564,10.45,2632.284,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lethrinidae","Lethrinus","punctulatus",1,290.506,0.803,8.773,1011.031,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lethrinidae","Lethrinus","punctulatus",1,309.56,1.99,7.174,1291.812,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lutjanidae","Lutjanus","sebae",1,563.684,1.323,7.865,1361.061,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lutjanidae","Lutjanus","vitta",1,321.499,1.033,9.166,1160.568,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Lutjanidae","Lutjanus","vitta",1,322.238,0.834,7.909,1057.63,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Serranidae","Epinephelus","areolatus",1,330.875,1.434,7.523,1290.486,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Serranidae","Epinephelus","areolatus",1,348.105,2.874,8.007,1588.793,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Serranidae","Epinephelus","areolatus",1,360.225,3.662,10.354,1398.295,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Serranidae","Epinephelus","rankini",1,584.609,25.777,17.264,4643.592,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11071,"Serranidae","Epinephelus","rankini",1,626.972,2.054,12.637,1380.992,"A3CONTVESB 16","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,272.123,3.227,3.048,1531,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,282.9,1.089,0.364,1179.25,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,284.051,2.07,1.637,1725.4,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,289.937,3.837,0.862,2352.538,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,293.428,1.82,0.925,1846.393,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,294.289,0.882,1.423,1151.972,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,306.944,0.997,0.654,940.995,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,311.517,5.618,0.75,2455.534,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,318.855,4.708,4.205,1944.451,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lethrinidae","Lethrinus","punctulatus",1,326.555,3.142,1.949,1789.981,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lutjanidae","Lutjanus","sebae",1,441.336,1.316,0.655,1414.47,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lutjanidae","Lutjanus","sebae",1,553.626,2.909,1.79,2072.376,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Lutjanidae","Lutjanus","sebae",1,560.317,2.37,0.459,2094.933,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Epinephelus","areolatus",1,298.946,2.45,1.044,1374.734,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Epinephelus","areolatus",1,330.542,1.015,0.295,1250.51,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Epinephelus","areolatus",1,354.697,1.178,1.026,996.666,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Epinephelus","rankini",1,580.576,2.621,1.197,1658.154,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Epinephelus","rankini",1,657.327,1.065,1.077,1092.764,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11072,"Serranidae","Plectropomus","maculatus",1,415.431,3.088,1.158,1582.584,"A3CONTVESB 15","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,260.336,1.945,0.897,1303.995,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,268.377,0.766,1.704,968.276,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,284.11,3.346,0.447,1346.903,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,284.653,0.54,4.29,712.436,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,298.958,0.652,0.127,783.676,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,302.992,0.924,0.477,1022.342,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lethrinidae","Lethrinus","punctulatus",1,307.717,3.701,0.202,1637.667,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,299.317,1.336,0.499,1442.236,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,352.496,1.065,0.657,1091.773,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,377.456,1.017,3.027,1037.062,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,424.436,0.835,0.949,874.514,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,462.551,1.898,2.168,1200.628,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,485.751,1.929,3.082,1112.081,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Lutjanidae","Lutjanus","sebae",1,663.489,1.18,1.65,1184.818,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Serranidae","Epinephelus","rankini",1,661.634,3.298,0.598,1308.48,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Serranidae","Plectropomus","maculatus",1,316.105,9.678,0.609,2802.803,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11073,"Serranidae","Plectropomus","maculatus",1,339.613,8.439,2.582,2699.659,"A3CONTVESB 14","Brigit Vaughan","NWSS Seismic3"
11074,"Lethrinidae","Lethrinus","punctulatus",1,289.118,1.111,0.761,1232.021,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11074,"Lethrinidae","Lethrinus","punctulatus",1,294.102,0.773,0.638,1000.316,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11074,"Lethrinidae","Lethrinus","punctulatus",1,303.239,3.905,0.399,1762.826,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11074,"Lutjanidae","Lutjanus","sebae",1,496.297,0.858,0.023,907.743,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11074,"Lutjanidae","Lutjanus","sebae",1,504.178,2.897,0.331,1858.096,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11074,"Lutjanidae","Lutjanus","sebae",1,636.464,1.841,0.481,1433.252,"A3CONTVESB 13","Brigit Vaughan","NWSS Seismic3"
11075,"Lethrinidae","Lethrinus","punctulatus",1,292.57,1.702,0.223,1388.044,"A3CONTVESB 12","Brigit Vaughan","NWSS Seismic3"
11075,"Lethrinidae","Lethrinus","punctulatus",1,299.14,1.21,0.299,1500.96,"A3CONTVESB 12","Brigit Vaughan","NWSS Seismic3"
11075,"Lutjanidae","Lutjanus","sebae",1,468.238,1.256,8.263,1412.545,"A3CONTVESB 12","Brigit Vaughan","NWSS Seismic3"
11075,"Lutjanidae","Lutjanus","sebae",1,537.124,1.384,6.11,1270.473,"A3CONTVESB 12","Brigit Vaughan","NWSS Seismic3"
11075,"Serranidae","Epinephelus","rankini",1,648.671,1.557,0.129,1373.318,"A3CONTVESB 12","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,285.299,1.485,15.03,1215.293,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,293.83,0.962,7.834,1093.977,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,298.367,4.418,12.11,1715.757,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,303.593,1.272,15.354,1385.6,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,306.367,1.393,14.175,1164.222,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,307.568,1.172,9.52,1282.059,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,311.677,1.1,12.098,1060.977,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,315.729,2.329,14.04,1362.809,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lethrinidae","Lethrinus","punctulatus",1,333.104,1.521,12.31,1053.782,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lutjanidae","Lutjanus","sebae",1,470.44,0.7,5.536,750.496,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11076,"Lutjanidae","Lutjanus","sebae",1,619.248,1.486,17.15,1329.965,"A3CONTVESB 11","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,231.893,1.146,4.036,1390.589,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,246.525,1.342,0.864,1059.915,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,256.902,1.782,9.179,1362.399,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,260.172,1.855,3.119,1756.201,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,267.762,0.918,0.313,889.643,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,269.309,1.178,0.424,1090.971,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,271.063,1.699,5.82,1611.219,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,276.485,0.976,1.794,1113.136,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,276.614,0.93,1.058,1093.239,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,276.616,1.104,0.353,992.409,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,277.671,1.161,0.277,1539.448,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,278.53,3.079,0.241,1649.882,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,280.291,1.353,1.569,1398.787,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,281.681,3.517,0.256,1547.587,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,284.287,0.667,1.756,860.141,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,285.059,1.822,4.326,1017.948,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,286.644,1.173,2.832,963.812,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,289.389,1.019,12.261,1293.116,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,289.872,1.58,0.758,1455.31,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,291.433,0.76,1.115,899.189,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,291.559,2.024,1.098,1735.006,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,291.903,1.554,0.256,1863.917,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,294.02,1.408,1.357,1325.95,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,294.895,0.96,1.267,945.899,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,295.192,1.642,1.846,1391.066,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,295.762,0.972,1.34,903.414,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,296.016,0.972,1.785,1046.311,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,302.107,0.92,1.746,954.51,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,304.554,2.298,0.918,1463.895,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,305.036,0.803,0.552,1012.795,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,308.373,1.65,0.766,1364.697,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,312.51,0.943,3.728,1068.586,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,314.272,1.702,0.324,1255.361,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lethrinidae","Lethrinus","punctulatus",1,326.852,1.511,1.526,1256.797,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lutjanidae","Lutjanus","sebae",1,536.259,0.963,1.657,969.801,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lutjanidae","Lutjanus","sebae",1,616.641,1.636,4.693,1271.986,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Lutjanidae","Lutjanus","sebae",1,649.068,1.879,3.28,1391.838,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Serranidae","Epinephelus","rankini",1,626.68,3.524,1.498,1606.264,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11077,"Serranidae","Plectropomus","maculatus",1,586.049,7.826,1.586,2800.512,"A3CONTVESB 10","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,263.578,1.751,0.447,1529.963,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,275.621,3.232,1.165,2485.522,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,280.983,1.337,0.289,1192.447,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,284.551,2.461,1.113,1813.944,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,300.009,4.637,0.556,1744.98,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,307.697,1.756,1.124,1615.726,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,308.352,5.079,4.826,2665.628,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,311.401,1.978,0.427,1307.388,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,312.07,1.273,0.956,1523.425,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lethrinidae","Lethrinus","punctulatus",1,317.581,1.31,0.404,1542.368,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lutjanidae","Lutjanus","sebae",1,401.621,1.159,4.377,1201.757,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lutjanidae","Lutjanus","sebae",1,419.271,2.233,2.805,1169.076,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lutjanidae","Lutjanus","sebae",1,430.513,2.594,2.231,1193.386,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lutjanidae","Lutjanus","sebae",1,444.313,1.807,0.45,1596.081,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Lutjanidae","Lutjanus","sebae",1,525.596,1.903,1.136,1033.68,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Serranidae","Epinephelus","rankini",1,564.689,2.053,1.082,1420.531,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Serranidae","Epinephelus","rankini",1,585.057,1.911,0.844,1626.625,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Serranidae","Epinephelus","rankini",1,671.863,20.692,4.205,4496.954,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11078,"Serranidae","Plectropomus","maculatus",1,523.397,7,0.979,2128.134,"A3CONTVESB 9","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,272.434,0.897,1.349,1075.011,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,273.397,1.951,1.395,1285.476,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,284.999,3.698,2.416,1479.067,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,285.589,1.788,0.987,1179.648,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,288.157,0.721,1.376,924.221,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,290.704,1.348,1.235,1274.387,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,293.173,1.19,0.448,1226.833,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,296.334,1.096,0.527,962.001,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,297.972,1.238,1.108,1337.565,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,303.43,2.723,0.493,1475.146,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,303.614,2.432,0.486,1673.483,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,304.019,3.106,1.187,1408.649,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,308.767,3.065,0.519,1343.9,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,320.108,3.332,0.74,1798.886,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,324.258,1.546,0.113,1099.94,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lethrinidae","Lethrinus","punctulatus",1,327.359,1.054,0.346,1099.791,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lutjanidae","Lutjanus","sebae",1,294.163,1.393,0.306,1618.433,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lutjanidae","Lutjanus","sebae",1,462.773,1.221,0.571,1107.774,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lutjanidae","Lutjanus","sebae",1,478.085,1.456,3.374,1420.218,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Lutjanidae","Lutjanus","sebae",1,509.838,1.35,0.467,1263.534,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","areolatus",1,287.879,8.408,1.179,4739.429,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","areolatus",1,324.388,4.276,0.125,1816.486,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","areolatus",1,329.621,3.394,1.813,1551.859,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","areolatus",1,330.358,1.645,0.341,1040.429,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","areolatus",1,336.677,4.382,0.61,1647.54,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Epinephelus","rankini",1,613.374,5.59,0.946,2258.545,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Plectropomus","maculatus",1,391.242,9.604,1.964,2970.99,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Plectropomus","maculatus",1,421.568,13.326,2.266,4980.418,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11079,"Serranidae","Plectropomus","maculatus",1,597.384,4.777,0.552,1993.772,"A3CONTVESB 8","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,273.487,0.853,2.726,1071.145,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,280.76,0.796,2.416,934.929,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,295.094,0.462,1.692,577.995,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,299.347,1.365,3.25,1498.909,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,303.974,0.512,1.149,657.576,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,304.922,0.972,1.74,916.451,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,313.972,1.489,1.119,1146.649,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,319.192,1.174,1.209,1034.655,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,321.799,1.689,0.654,1007.806,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,322.646,2.202,1.216,1203.035,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lethrinidae","Lethrinus","punctulatus",1,328.051,0.511,1.201,661.203,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,339.883,1.981,3.278,1086.033,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,388.28,1.569,2.503,1096.175,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,397.915,2.417,2.374,1609.633,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,406.862,2.884,7.029,1687.792,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,474.953,1.104,3.028,1298.955,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
11080,"Lutjanidae","Lutjanus","sebae",1,527.185,1.748,4.588,1229.711,"A3CONTVESB 7","Brigit Vaughan","NWSS Seismic3"
